"lon" "lat" "bottom_depth" "month" "time" "date" "vertical_advection_v"
-130 -35 3784 4 2015-04-15 736069 0.428349936032153
-130 -35 3784 5 2015-05-15 736099 -0.761146308418489
-130 -35 3784 6 2015-06-15 736130 -0.34878524015239
-130 -35 3784 7 2015-07-15 736160 -0.0664978476418228
-130 -35 3784 8 2015-08-15 736191 1.6240108424687
-130 -35 3784 9 2015-09-15 736222 1.1198413220334
-130 -35 3784 10 2015-10-15 736252 2.14736755225258
-130 -35 3784 11 2015-11-15 736283 0.068933614546451
-130 -35 3784 12 2015-12-15 736313 0.252560804293321
-130 -30 4187 1 2015-01-15 735979 -0.654191769340283
-130 -30 4187 2 2015-02-15 736010 -0.446257097056698
-130 -30 4187 3 2015-03-15 736038 -0.240849520837242
-130 -30 4187 4 2015-04-15 736069 0.352648406231072
-130 -30 4187 5 2015-05-15 736099 -0.00844401899737474
-130 -30 4187 6 2015-06-15 736130 -0.00196649547555876
-130 -30 4187 7 2015-07-15 736160 -0.526404328374319
-130 -30 4187 8 2015-08-15 736191 0.373833308233194
-130 -30 4187 9 2015-09-15 736222 0.0874800552514962
-130 -30 4187 10 2015-10-15 736252 0.0357186600233131
-130 -30 4187 11 2015-11-15 736283 -0.188474971276026
-130 -30 4187 12 2015-12-15 736313 -0.19951715229156
-130 -25 2080 1 2015-01-15 735979 -1.53937083577797
-130 -25 2080 2 2015-02-15 736010 -0.1705083036215
-130 -25 2080 3 2015-03-15 736038 0.0182479274394766
-130 -25 2080 4 2015-04-15 736069 0.380548990120822
-130 -25 2080 5 2015-05-15 736099 0.83622191277328
-130 -25 2080 6 2015-06-15 736130 0.0992723929105153
-130 -25 2080 7 2015-07-15 736160 -0.191190010158846
-130 -25 2080 8 2015-08-15 736191 -0.0879143168009712
-130 -25 2080 9 2015-09-15 736222 -0.833827842715152
-130 -25 2080 10 2015-10-15 736252 3.34194781849306
-130 -25 2080 11 2015-11-15 736283 0.0242772241295769
-130 -25 2080 12 2015-12-15 736313 -0.225012350715798
-130 -20 4143 1 2015-01-15 735979 -0.123046598421071
-130 -20 4143 2 2015-02-15 736010 0.0801876708076367
-130 -20 4143 3 2015-03-15 736038 -0.283170617578337
-130 -20 4143 4 2015-04-15 736069 -1.25446807234273
-130 -20 4143 5 2015-05-15 736099 0.15929072186828
-130 -20 4143 6 2015-06-15 736130 0.102554600371682
-130 -20 4143 7 2015-07-15 736160 -0.184447067685759
-130 -20 4143 8 2015-08-15 736191 -0.081347076246766
-130 -20 4143 9 2015-09-15 736222 0.0737541758655318
-130 -20 4143 10 2015-10-15 736252 -0.930394253814993
-130 -20 4143 11 2015-11-15 736283 -0.0342883571152028
-130 -20 4143 12 2015-12-15 736313 -0.273531305764159
-130 -15 3994 1 2015-01-15 735979 -0.447861782534021
-130 -15 3994 2 2015-02-15 736010 -0.0682821931815899
-130 -15 3994 3 2015-03-15 736038 -0.790753550306827
-130 -15 3994 4 2015-04-15 736069 -0.840474258636736
-130 -15 3994 5 2015-05-15 736099 0.318410269189434
-130 -15 3994 6 2015-06-15 736130 -0.0437627038831041
-130 -15 3994 7 2015-07-15 736160 -0.616952300695994
-130 -15 3994 8 2015-08-15 736191 -0.264142148946327
-130 -15 3994 9 2015-09-15 736222 -0.331472570943652
-130 -15 3994 10 2015-10-15 736252 -0.500198461741739
-130 -15 3994 11 2015-11-15 736283 -0.292794077492129
-130 -15 3994 12 2015-12-15 736313 -0.362624287927825
-130 -10 4307 1 2015-01-15 735979 -0.487634129488944
-130 -10 4307 2 2015-02-15 736010 -0.00958813966569987
-130 -10 4307 3 2015-03-15 736038 0.457408409971649
-130 -10 4307 4 2015-04-15 736069 -0.410259224028177
-130 -10 4307 5 2015-05-15 736099 -0.0939937437390227
-130 -10 4307 6 2015-06-15 736130 0.171862223711453
-130 -10 4307 7 2015-07-15 736160 -0.589700504333735
-130 -10 4307 8 2015-08-15 736191 0.0160500374553595
-130 -10 4307 9 2015-09-15 736222 0.382570961282366
-130 -10 4307 10 2015-10-15 736252 -0.621820637883355
-130 -10 4307 11 2015-11-15 736283 0.0914558531935997
-130 -10 4307 12 2015-12-15 736313 1.03215464382636
-130 -5 4630 1 2015-01-15 735979 -0.0961196239244845
-130 -5 4630 2 2015-02-15 736010 1.29066816173317
-130 -5 4630 3 2015-03-15 736038 -1.09876458800838
-130 -5 4630 4 2015-04-15 736069 0.439296689972598
-130 -5 4630 5 2015-05-15 736099 -0.0653069732490759
-130 -5 4630 6 2015-06-15 736130 -2.40423769203256
-130 -5 4630 7 2015-07-15 736160 0.250122842420371
-130 -5 4630 8 2015-08-15 736191 1.03642767809441
-130 -5 4630 9 2015-09-15 736222 -1.01543819732223
-130 -5 4630 10 2015-10-15 736252 -0.309394573380087
-130 -5 4630 11 2015-11-15 736283 0.682181304451778
-130 -5 4630 12 2015-12-15 736313 -1.07317806575006
-130 0 4440 1 2015-01-15 735979 0
-130 0 4440 2 2015-02-15 736010 0
-130 0 4440 3 2015-03-15 736038 0
-130 0 4440 4 2015-04-15 736069 0
-130 0 4440 5 2015-05-15 736099 0
-130 0 4440 6 2015-06-15 736130 0
-130 0 4440 7 2015-07-15 736160 0
-130 0 4440 8 2015-08-15 736191 0
-130 0 4440 9 2015-09-15 736222 0
-130 0 4440 10 2015-10-15 736252 0
-130 0 4440 11 2015-11-15 736283 0
-130 0 4440 12 2015-12-15 736313 0
-130 5 4285 1 2015-01-15 735979 -0.116019213631509
-130 5 4285 2 2015-02-15 736010 -0.08364835030479
-130 5 4285 3 2015-03-15 736038 1.73031635592993
-130 5 4285 4 2015-04-15 736069 -0.643457629806756
-130 5 4285 5 2015-05-15 736099 -4.14040330082643
-130 5 4285 6 2015-06-15 736130 -1.23780516461583
-130 5 4285 7 2015-07-15 736160 -1.89035944772768
-130 5 4285 8 2015-08-15 736191 -1.56631319366393
-130 5 4285 9 2015-09-15 736222 0.12039398574098
-130 5 4285 10 2015-10-15 736252 1.44635173294759
-130 5 4285 11 2015-11-15 736283 1.31744875563123
-130 5 4285 12 2015-12-15 736313 -2.26290962828043
-130 10 4798 1 2015-01-15 735979 0.0487172518988469
-130 10 4798 2 2015-02-15 736010 2.54428172296802
-130 10 4798 3 2015-03-15 736038 -2.55882789641004
-130 10 4798 4 2015-04-15 736069 0.0611442911941397
-130 10 4798 5 2015-05-15 736099 1.04012711477103
-130 10 4798 6 2015-06-15 736130 -1.09271666473309
-130 10 4798 7 2015-07-15 736160 3.78531786390942
-130 10 4798 8 2015-08-15 736191 0.504012021205845
-130 10 4798 9 2015-09-15 736222 -0.0865385754289966
-130 10 4798 10 2015-10-15 736252 -0.975471505476845
-130 10 4798 11 2015-11-15 736283 -0.102927238449918
-130 10 4798 12 2015-12-15 736313 0.775649087064458
-130 15 4951 1 2015-01-15 735979 0.43716970081025
-130 15 4951 2 2015-02-15 736010 0.38224200275595
-130 15 4951 3 2015-03-15 736038 0.248982393376971
-130 15 4951 4 2015-04-15 736069 -0.633314312368467
-130 15 4951 5 2015-05-15 736099 1.28367439919577
-130 15 4951 6 2015-06-15 736130 1.79092843613475
-130 15 4951 7 2015-07-15 736160 2.72040086785604
-130 15 4951 8 2015-08-15 736191 0.507298565189461
-130 15 4951 9 2015-09-15 736222 -0.356368953384446
-130 15 4951 10 2015-10-15 736252 0.217397820561869
-130 15 4951 11 2015-11-15 736283 0.66115368394526
-130 15 4951 12 2015-12-15 736313 1.23586297968417
-130 20 4901 1 2015-01-15 735979 0.473496977203341
-130 20 4901 2 2015-02-15 736010 -0.263245128313702
-130 20 4901 3 2015-03-15 736038 -0.0356327136763912
-130 20 4901 4 2015-04-15 736069 0.0677390454847796
-130 20 4901 5 2015-05-15 736099 0.29765202473991
-130 20 4901 6 2015-06-15 736130 -0.413541160164948
-130 20 4901 7 2015-07-15 736160 -1.2673032479439
-130 20 4901 8 2015-08-15 736191 -0.192931619595564
-130 20 4901 9 2015-09-15 736222 -0.372049825011474
-130 20 4901 10 2015-10-15 736252 -0.115767098114273
-130 20 4901 11 2015-11-15 736283 1.15569600993494
-130 20 4901 12 2015-12-15 736313 0.4307603784821
-130 25 4656 1 2015-01-15 735979 0.000447643275972476
-130 25 4656 2 2015-02-15 736010 -0.0264777757271968
-130 25 4656 3 2015-03-15 736038 -0.0541872834216613
-130 25 4656 4 2015-04-15 736069 0.324875074969092
-130 25 4656 5 2015-05-15 736099 -0.0386692920377567
-130 25 4656 6 2015-06-15 736130 -0.26310723126135
-130 25 4656 7 2015-07-15 736160 0.530325045946707
-130 25 4656 8 2015-08-15 736191 -0.619547987658205
-130 25 4656 9 2015-09-15 736222 -0.087879962796462
-130 25 4656 10 2015-10-15 736252 -0.142681644425464
-130 25 4656 11 2015-11-15 736283 0.18727828937026
-130 25 4656 12 2015-12-15 736313 0.283013879297055
-130 30 4528 1 2015-01-15 735979 -0.00063745072398954
-130 30 4528 2 2015-02-15 736010 0.32662728863834
-130 30 4528 3 2015-03-15 736038 -0.303209440262776
-130 30 4528 4 2015-04-15 736069 -0.06811270392452
-130 30 4528 5 2015-05-15 736099 0.275789850503845
-130 30 4528 6 2015-06-15 736130 0.21163043360652
-130 30 4528 7 2015-07-15 736160 0.0516424260307381
-130 30 4528 8 2015-08-15 736191 -0.405273968586984
-130 30 4528 9 2015-09-15 736222 0.206434175276935
-130 30 4528 10 2015-10-15 736252 -0.187732824339147
-130 30 4528 11 2015-11-15 736283 0.138997492303386
-130 30 4528 12 2015-12-15 736313 -0.283026832893229
-130 35 4879 1 2015-01-15 735979 -0.218881463776439
-130 35 4879 2 2015-02-15 736010 0.0143764728647328
-130 35 4879 3 2015-03-15 736038 -0.0281499427536626
-130 35 4879 4 2015-04-15 736069 -0.507836159465034
-130 35 4879 5 2015-05-15 736099 -0.0421296156118934
-130 35 4879 6 2015-06-15 736130 0.00492456149496667
-130 35 4879 7 2015-07-15 736160 0.0641044058042255
-130 35 4879 8 2015-08-15 736191 -0.110482132801482
-130 35 4879 9 2015-09-15 736222 -0.310106979516098
-130 35 4879 10 2015-10-15 736252 -0.244100929555149
-130 35 4879 11 2015-11-15 736283 0.603818168497578
-130 35 4879 12 2015-12-15 736313 -0.436842093274593
-130 40 4668 1 2015-01-15 735979 0.0735816204571755
-130 40 4668 2 2015-02-15 736010 -0.0527964463021324
-130 40 4668 3 2015-03-15 736038 0.636016045000814
-130 40 4668 4 2015-04-15 736069 -0.384825962594897
-130 40 4668 5 2015-05-15 736099 -0.00210795774515421
-130 40 4668 6 2015-06-15 736130 -0.154665654271424
-130 40 4668 7 2015-07-15 736160 -0.252514336273808
-130 40 4668 8 2015-08-15 736191 -0.342225459331933
-130 40 4668 9 2015-09-15 736222 0.0573073095167331
-130 40 4668 10 2015-10-15 736252 -0.359284891655363
-130 40 4668 11 2015-11-15 736283 -0.390022047872402
-130 40 4668 12 2015-12-15 736313 -0.763034424946078
-130 45 2583 1 2015-01-15 735979 0.482436736737755
-130 45 2583 2 2015-02-15 736010 -0.58916080645109
-130 45 2583 3 2015-03-15 736038 -2.03324521137344
-130 45 2583 4 2015-04-15 736069 -0.18420227946544
-130 45 2583 5 2015-05-15 736099 -0.143630213259507
-130 45 2583 6 2015-06-15 736130 -0.447785258127416
-130 45 2583 7 2015-07-15 736160 0.135902691068449
-130 45 2583 8 2015-08-15 736191 0.528090867525632
-130 45 2583 9 2015-09-15 736222 -0.286394506563665
-130 45 2583 10 2015-10-15 736252 -0.412822154271906
-130 45 2583 11 2015-11-15 736283 -1.15290815317742
-130 45 2583 12 2015-12-15 736313 -0.142697988709655
-130 50 2147 1 2015-01-15 735979 0.756093921720187
-130 50 2147 2 2015-02-15 736010 -0.143558001246185
-130 50 2147 3 2015-03-15 736038 0.0516749999601608
-130 50 2147 4 2015-04-15 736069 0.350728544708524
-130 50 2147 5 2015-05-15 736099 -0.0798087502243143
-130 50 2147 6 2015-06-15 736130 -0.141452945737286
-130 50 2147 7 2015-07-15 736160 0.140797184564108
-130 50 2147 8 2015-08-15 736191 -0.0834564262529677
-130 50 2147 9 2015-09-15 736222 0.546386280187706
-130 50 2147 10 2015-10-15 736252 -0.307758475630052
-130 50 2147 11 2015-11-15 736283 -0.0603798358111093
-130 50 2147 12 2015-12-15 736313 -0.149131866702949
-130 75 910 1 2015-01-15 735979 0
-130 75 910 2 2015-02-15 736010 0
-130 75 910 3 2015-03-15 736038 0
-130 75 910 4 2015-04-15 736069 0
-130 75 910 5 2015-05-15 736099 0
-130 75 910 6 2015-06-15 736130 0
-130 75 910 7 2015-07-15 736160 0
-130 75 910 8 2015-08-15 736191 0
-130 75 910 9 2015-09-15 736222 0
-130 75 910 10 2015-10-15 736252 0
-130 75 910 11 2015-11-15 736283 0
-130 75 910 12 2015-12-15 736313 0
-130 80 3396 1 2015-01-15 735979 0
-130 80 3396 2 2015-02-15 736010 0
-130 80 3396 3 2015-03-15 736038 0
-130 80 3396 4 2015-04-15 736069 0
-130 80 3396 5 2015-05-15 736099 0
-130 80 3396 6 2015-06-15 736130 0
-130 80 3396 7 2015-07-15 736160 0
-130 80 3396 8 2015-08-15 736191 0
-130 80 3396 9 2015-09-15 736222 0
-130 80 3396 10 2015-10-15 736252 0
-130 80 3396 11 2015-11-15 736283 0
-130 80 3396 12 2015-12-15 736313 0
-130 85 2279 1 2015-01-15 735979 0
-130 85 2279 2 2015-02-15 736010 0
-130 85 2279 3 2015-03-15 736038 0
-130 85 2279 4 2015-04-15 736069 0
-130 85 2279 5 2015-05-15 736099 0
-130 85 2279 6 2015-06-15 736130 0
-130 85 2279 7 2015-07-15 736160 0
-130 85 2279 8 2015-08-15 736191 0
-130 85 2279 9 2015-09-15 736222 0
-130 85 2279 10 2015-10-15 736252 0
-130 85 2279 11 2015-11-15 736283 0
-130 85 2279 12 2015-12-15 736313 0
-130 90 4228 1 2015-01-15 735979 0
-130 90 4228 2 2015-02-15 736010 0
-130 90 4228 3 2015-03-15 736038 0
-130 90 4228 4 2015-04-15 736069 0
-130 90 4228 5 2015-05-15 736099 0
-130 90 4228 6 2015-06-15 736130 0
-130 90 4228 7 2015-07-15 736160 0
-130 90 4228 8 2015-08-15 736191 0
-130 90 4228 9 2015-09-15 736222 0
-130 90 4228 10 2015-10-15 736252 0
-130 90 4228 11 2015-11-15 736283 0
-130 90 4228 12 2015-12-15 736313 0
-125 -70 3420 1 2015-01-15 735979 0
-125 -70 3420 2 2015-02-15 736010 -0.018812237676576
-125 -70 3420 3 2015-03-15 736038 -0.229600022013346
-125 -70 3420 4 2015-04-15 736069 0.869361482750916
-125 -70 3420 5 2015-05-15 736099 0
-125 -70 3420 6 2015-06-15 736130 0
-125 -70 3420 7 2015-07-15 736160 0
-125 -70 3420 8 2015-08-15 736191 0
-125 -70 3420 9 2015-09-15 736222 0
-125 -70 3420 10 2015-10-15 736252 0
-125 -70 3420 11 2015-11-15 736283 0
-125 -70 3420 12 2015-12-15 736313 0
-125 -65 4887 1 2015-01-15 735979 0
-125 -65 4887 2 2015-02-15 736010 0.459658813143024
-125 -65 4887 3 2015-03-15 736038 0.439118276105121
-125 -65 4887 4 2015-04-15 736069 -0.405124737050207
-125 -65 4887 5 2015-05-15 736099 1.12709071810102
-125 -65 4887 6 2015-06-15 736130 0.243496237500311
-125 -65 4887 7 2015-07-15 736160 -0.322307622606131
-125 -65 4887 8 2015-08-15 736191 0
-125 -65 4887 9 2015-09-15 736222 0
-125 -65 4887 10 2015-10-15 736252 0
-125 -65 4887 11 2015-11-15 736283 -0.0045433147655227
-125 -65 4887 12 2015-12-15 736313 -0.0279910800487725
-125 -60 4418 1 2015-01-15 735979 0.122292436732309
-125 -60 4418 2 2015-02-15 736010 0.225428211646147
-125 -60 4418 3 2015-03-15 736038 0.315790607795636
-125 -60 4418 4 2015-04-15 736069 -0.728665516923539
-125 -60 4418 5 2015-05-15 736099 -0.0937277427560252
-125 -60 4418 6 2015-06-15 736130 0.262992985384398
-125 -60 4418 7 2015-07-15 736160 -0.27467677982324
-125 -60 4418 8 2015-08-15 736191 0.394125505443795
-125 -60 4418 9 2015-09-15 736222 -0.15511349740863
-125 -60 4418 10 2015-10-15 736252 -0.356797805377269
-125 -60 4418 11 2015-11-15 736283 -0.0741354257494093
-125 -60 4418 12 2015-12-15 736313 0.595399883830891
-125 -55 3209 1 2015-01-15 735979 -0.141484140971646
-125 -55 3209 2 2015-02-15 736010 1.17734934319317
-125 -55 3209 3 2015-03-15 736038 -0.382879726992226
-125 -55 3209 4 2015-04-15 736069 -0.51173069735476
-125 -55 3209 5 2015-05-15 736099 -1.79443372514426
-125 -55 3209 6 2015-06-15 736130 0.0422717375064545
-125 -55 3209 7 2015-07-15 736160 0.504232156904859
-125 -55 3209 8 2015-08-15 736191 0.140209119046001
-125 -55 3209 9 2015-09-15 736222 -0.0587802531464479
-125 -55 3209 10 2015-10-15 736252 -0.0358463807203012
-125 -55 3209 11 2015-11-15 736283 -0.42425092842996
-125 -55 3209 12 2015-12-15 736313 0.914887997563113
-125 -50 3698 1 2015-01-15 735979 -0.0284769001745318
-125 -50 3698 2 2015-02-15 736010 -0.34577340773672
-125 -50 3698 3 2015-03-15 736038 -0.3044299813914
-125 -50 3698 4 2015-04-15 736069 -0.33710474293617
-125 -50 3698 5 2015-05-15 736099 -0.931084437332486
-125 -50 3698 6 2015-06-15 736130 -0.0668837893449341
-125 -50 3698 7 2015-07-15 736160 -0.00168983571182059
-125 -50 3698 8 2015-08-15 736191 1.80089210996411
-125 -50 3698 9 2015-09-15 736222 0.00464025027723275
-125 -50 3698 10 2015-10-15 736252 0.285160264735433
-125 -50 3698 11 2015-11-15 736283 -0.931667227181181
-125 -50 3698 12 2015-12-15 736313 -0.0671200818509037
-125 -45 4428 1 2015-01-15 735979 -0.107166702539956
-125 -45 4428 2 2015-02-15 736010 -0.266547741270671
-125 -45 4428 3 2015-03-15 736038 -0.321157478917201
-125 -45 4428 4 2015-04-15 736069 -0.102268522264675
-125 -45 4428 5 2015-05-15 736099 -0.194661436510191
-125 -45 4428 6 2015-06-15 736130 -0.0808346537038482
-125 -45 4428 7 2015-07-15 736160 -0.654040681197586
-125 -45 4428 8 2015-08-15 736191 0.522069088568297
-125 -45 4428 9 2015-09-15 736222 -0.0765780617624882
-125 -45 4428 10 2015-10-15 736252 -0.488633738428752
-125 -45 4428 11 2015-11-15 736283 -0.0186426390265107
-125 -45 4428 12 2015-12-15 736313 -0.220241073265882
-125 -40 4499 1 2015-01-15 735979 -0.429571877891455
-125 -40 4499 2 2015-02-15 736010 -0.223508274855123
-125 -40 4499 3 2015-03-15 736038 -0.24445521361079
-125 -40 4499 4 2015-04-15 736069 0.124699662654242
-125 -40 4499 5 2015-05-15 736099 -0.347826888695595
-125 -40 4499 6 2015-06-15 736130 -0.657108529402055
-125 -40 4499 7 2015-07-15 736160 0.40431211533853
-125 -40 4499 8 2015-08-15 736191 -0.626848002259513
-125 -40 4499 9 2015-09-15 736222 -0.106768875096167
-125 -40 4499 10 2015-10-15 736252 -0.447210816569911
-125 -40 4499 11 2015-11-15 736283 -0.187415270887713
-125 -40 4499 12 2015-12-15 736313 0.226989233717173
-125 -35 4037 1 2015-01-15 735979 0.054429938959953
-125 -35 4037 2 2015-02-15 736010 0.2162895996588
-125 -35 4037 3 2015-03-15 736038 -0.0626943071012444
-125 -35 4037 4 2015-04-15 736069 -0.0737636236650396
-125 -35 4037 5 2015-05-15 736099 -0.405547162388152
-125 -35 4037 6 2015-06-15 736130 -0.137196195951488
-125 -35 4037 7 2015-07-15 736160 -0.0185124430439806
-125 -35 4037 8 2015-08-15 736191 -0.489448324285722
-125 -35 4037 9 2015-09-15 736222 0.562342691444971
-125 -35 4037 10 2015-10-15 736252 -1.71329771224122
-125 -35 4037 11 2015-11-15 736283 -0.328014776705219
-125 -35 4037 12 2015-12-15 736313 0.689407836944318
-125 -30 3832 1 2015-01-15 735979 0.197961865825032
-125 -30 3832 2 2015-02-15 736010 -0.0796853673347059
-125 -30 3832 3 2015-03-15 736038 0.0161193940812128
-125 -30 3832 4 2015-04-15 736069 -2.2308162081538
-125 -30 3832 5 2015-05-15 736099 -0.24364748517329
-125 -30 3832 6 2015-06-15 736130 0.0297597116965784
-125 -30 3832 7 2015-07-15 736160 0.14660606293721
-125 -30 3832 8 2015-08-15 736191 -0.304922030941369
-125 -30 3832 9 2015-09-15 736222 2.40847785522296
-125 -30 3832 10 2015-10-15 736252 0.7025200174944
-125 -30 3832 11 2015-11-15 736283 -0.199198383049561
-125 -30 3832 12 2015-12-15 736313 0.264495222548463
-125 -25 3229 1 2015-01-15 735979 0.0999995990540374
-125 -25 3229 2 2015-02-15 736010 0.00499639622954019
-125 -25 3229 3 2015-03-15 736038 0.0958897712221032
-125 -25 3229 4 2015-04-15 736069 -0.310878236064377
-125 -25 3229 5 2015-05-15 736099 -0.141021766134601
-125 -25 3229 6 2015-06-15 736130 -0.352485633623944
-125 -25 3229 7 2015-07-15 736160 0.107678195622488
-125 -25 3229 8 2015-08-15 736191 -0.233457995170953
-125 -25 3229 9 2015-09-15 736222 0.0810513159961601
-125 -25 3229 10 2015-10-15 736252 -0.561089879762686
-125 -25 3229 11 2015-11-15 736283 -0.218544036286499
-125 -25 3229 12 2015-12-15 736313 0.122037942453495
-125 -20 3700 1 2015-01-15 735979 0.185537095202187
-125 -20 3700 2 2015-02-15 736010 -0.0803372495569094
-125 -20 3700 3 2015-03-15 736038 0.655003255496248
-125 -20 3700 4 2015-04-15 736069 0.0290410307165045
-125 -20 3700 5 2015-05-15 736099 0.703275196615372
-125 -20 3700 6 2015-06-15 736130 0.0150252932119137
-125 -20 3700 7 2015-07-15 736160 -0.193397106001914
-125 -20 3700 8 2015-08-15 736191 -0.558705701886557
-125 -20 3700 9 2015-09-15 736222 -0.336213953782617
-125 -20 3700 10 2015-10-15 736252 0.300798351483646
-125 -20 3700 11 2015-11-15 736283 -0.166306482075294
-125 -20 3700 12 2015-12-15 736313 -0.0393057145059337
-125 -15 3800 1 2015-01-15 735979 -0.19546551983592
-125 -15 3800 2 2015-02-15 736010 -0.176241756602058
-125 -15 3800 3 2015-03-15 736038 -0.574699393998422
-125 -15 3800 4 2015-04-15 736069 -0.433482804690102
-125 -15 3800 5 2015-05-15 736099 0.193207447259741
-125 -15 3800 6 2015-06-15 736130 0.251156029693869
-125 -15 3800 7 2015-07-15 736160 -0.609705438882244
-125 -15 3800 8 2015-08-15 736191 -0.376840014067444
-125 -15 3800 9 2015-09-15 736222 -0.038610597269535
-125 -15 3800 10 2015-10-15 736252 -0.377561141837882
-125 -15 3800 11 2015-11-15 736283 -0.0150619216211257
-125 -15 3800 12 2015-12-15 736313 0.213679959171069
-125 -10 3991 1 2015-01-15 735979 -2.14407348829053
-125 -10 3991 2 2015-02-15 736010 0.21269871984242
-125 -10 3991 3 2015-03-15 736038 0.33676847054291
-125 -10 3991 4 2015-04-15 736069 -0.0623465187763129
-125 -10 3991 5 2015-05-15 736099 -0.916387007507211
-125 -10 3991 6 2015-06-15 736130 -0.62364147569713
-125 -10 3991 7 2015-07-15 736160 -0.464418846324727
-125 -10 3991 8 2015-08-15 736191 -0.0938448562295368
-125 -10 3991 9 2015-09-15 736222 0.545298539728914
-125 -10 3991 10 2015-10-15 736252 -0.359430082912175
-125 -10 3991 11 2015-11-15 736283 0.370425102585704
-125 -10 3991 12 2015-12-15 736313 -0.126777685107227
-125 -5 4325 1 2015-01-15 735979 1.14811748276555
-125 -5 4325 2 2015-02-15 736010 -2.72897140571008
-125 -5 4325 3 2015-03-15 736038 0.0118351020824332
